12934.00000000,13094.00000000,13188.00000000,13264.00000000,13295.00000000,13325.00000000,13400.00000000,13472.00000000,13561.00000000,13652.00000000,13761.00000000,13850.00000000,13892.00000000,13976.00000000,14000.00000000,14046.00000000,14164.00000000,14245.00000000,14324.00000000,14394.00000000,14466.00000000,14550.00000000,14612.00000000,14693.00000000,14765.00000000,14834.00000000,14900.00000000,14974.00000000,15036.00000000,15106.00000000,15164.00000000,15228.00000000,15304.00000000,15368.00000000,15424.00000000,15480.00000000,15527.00000000,15524.00000000,15577.00000000,15710.00000000,15774.00000000,15832.00000000,15865.00000000,15926.00000000,15979.00000000,16034.00000000,16083.00000000,16127.00000000,16182.00000000,16224.00000000,16066.00000000,16273.00000000,16376.00000000,16444.00000000,16505.00000000,16551.00000000,16606.00000000,16665.00000000,16688.00000000,16743.00000000,16783.00000000,16806.00000000,16809.00000000,16891.00000000,16973.00000000,17038.00000000,17082.00000000,17130.00000000,17160.00000000,17204.00000000,17273.00000000,17321.00000000,17383.00000000,17415.00000000,17453.00000000,17502.00000000,17559.00000000,17591.00000000,17637.00000000,17680.00000000,17717.00000000,17753.00000000,17801.00000000,17847.00000000,17837.00000000,17670.00000000,17965.00000000,18023.00000000,18032.00000000,18023.00000000,18146.00000000,18207.00000000,18242.00000000,18276.00000000,18304.00000000,18340.00000000,18355.00000000,18402.00000000,18460.00000000,18502.00000000
12923.00000000,13101.00000000,13193.00000000,13267.00000000,13286.00000000,13331.00000000,13402.00000000,13478.00000000,13564.00000000,13658.00000000,13766.00000000,13844.00000000,13893.00000000,13979.00000000,14000.00000000,14045.00000000,14170.00000000,14248.00000000,14324.00000000,14398.00000000,14470.00000000,14544.00000000,14610.00000000,14689.00000000,14774.00000000,14840.00000000,14878.00000000,14976.00000000,15040.00000000,15108.00000000,15169.00000000,15231.00000000,15307.00000000,15177.00000000,15429.00000000,15473.00000000,15524.00000000,15516.00000000,15576.00000000,15700.00000000,15778.00000000,15824.00000000,15868.00000000,15928.00000000,15987.00000000,16029.00000000,16086.00000000,16130.00000000,16185.00000000,16220.00000000,15797.00000000,16278.00000000,16387.00000000,16446.00000000,16497.00000000,16550.00000000,16601.00000000,16668.00000000,16689.00000000,16746.00000000,16787.00000000,16809.00000000,16812.00000000,16896.00000000,16980.00000000,17040.00000000,17087.00000000,17120.00000000,17152.00000000,17197.00000000,17269.00000000,17323.00000000,17382.00000000,17411.00000000,17457.00000000,17494.00000000,17553.00000000,17596.00000000,17643.00000000,17683.00000000,17722.00000000,17755.00000000,17795.00000000,17838.00000000,17845.00000000,17897.00000000,17969.00000000,18026.00000000,18035.00000000,18043.00000000,18146.00000000,18213.00000000,18247.00000000,18268.00000000,18307.00000000,18342.00000000,18360.00000000,18406.00000000,18463.00000000,18503.00000000
12942.00000000,13105.00000000,13184.00000000,13271.00000000,13277.00000000,13333.00000000,13396.00000000,13479.00000000,13566.00000000,13661.00000000,13761.00000000,13848.00000000,13897.00000000,13971.00000000,13998.00000000,14050.00000000,14164.00000000,14240.00000000,14326.00000000,14397.00000000,14473.00000000,14548.00000000,14616.00000000,14691.00000000,14766.00000000,14832.00000000,14899.00000000,14979.00000000,15043.00000000,15107.00000000,15161.00000000,15237.00000000,15308.00000000,15372.00000000,15422.00000000,15479.00000000,15527.00000000,15521.00000000,15582.00000000,15707.00000000,15776.00000000,15828.00000000,15870.00000000,15926.00000000,15989.00000000,16037.00000000,16076.00000000,16132.00000000,16181.00000000,16223.00000000,15526.00000000,16281.00000000,16380.00000000,16447.00000000,16502.00000000,16553.00000000,16606.00000000,16656.00000000,16690.00000000,16749.00000000,16785.00000000,16804.00000000,16806.00000000,16892.00000000,16982.00000000,17033.00000000,17080.00000000,17126.00000000,17161.00000000,17202.00000000,17270.00000000,17320.00000000,17380.00000000,17414.00000000,17450.00000000,17506.00000000,17559.00000000,17601.00000000,17645.00000000,17686.00000000,17717.00000000,17759.00000000,17800.00000000,17845.00000000,17840.00000000,17899.00000000,17974.00000000,18031.00000000,18036.00000000,18032.00000000,18148.00000000,18208.00000000,18250.00000000,18273.00000000,18312.00000000,18345.00000000,18359.00000000,18410.00000000,18455.00000000,18495.00000000
12944.00000000,13099.00000000,13190.00000000,13263.00000000,13268.00000000,13325.00000000,13401.00000000,13479.00000000,13558.00000000,13656.00000000,13755.00000000,13853.00000000,13900.00000000,13966.00000000,13993.00000000,13822.00000000,14167.00000000,14245.00000000,14327.00000000,14401.00000000,14476.00000000,14540.00000000,14619.00000000,14695.00000000,14771.00000000,14837.00000000,14904.00000000,14973.00000000,15038.00000000,15110.00000000,15165.00000000,15227.00000000,15311.00000000,15373.00000000,15426.00000000,15483.00000000,15519.00000000,15527.00000000,15574.00000000,15712.00000000,15781.00000000,15826.00000000,15871.00000000,15928.00000000,15991.00000000,16042.00000000,16080.00000000,16126.00000000,16181.00000000,16219.00000000,15360.00000000,16287.00000000,16383.00000000,16444.00000000,16496.00000000,16555.00000000,16610.00000000,16665.00000000,16691.00000000,16741.00000000,16783.00000000,16807.00000000,16812.00000000,16898.00000000,16984.00000000,17036.00000000,17083.00000000,17130.00000000,17161.00000000,17207.00000000,17262.00000000,17324.00000000,17382.00000000,17416.00000000,17455.00000000,17501.00000000,17552.00000000,17604.00000000,17643.00000000,17684.00000000,17720.00000000,17750.00000000,17792.00000000,17842.00000000,17843.00000000,17889.00000000,17978.00000000,18021.00000000,18028.00000000,18036.00000000,18151.00000000,18214.00000000,18241.00000000,18270.00000000,18311.00000000,18337.00000000,18361.00000000,18401.00000000,18463.00000000,18500.00000000
12946.00000000,13104.00000000,13193.00000000,13269.00000000,13271.00000000,13331.00000000,13405.00000000,13479.00000000,13561.00000000,13660.00000000,13762.00000000,13846.00000000,13893.00000000,13976.00000000,13986.00000000,13549.00000000,14169.00000000,14244.00000000,14329.00000000,14400.00000000,14468.00000000,14546.00000000,14614.00000000,14687.00000000,14531.00000000,14841.00000000,14808.00000000,14967.00000000,15033.00000000,15101.00000000,15158.00000000,15233.00000000,15310.00000000,15376.00000000,15432.00000000,15487.00000000,15522.00000000,15531.00000000,15577.00000000,15709.00000000,15775.00000000,15831.00000000,15865.00000000,15929.00000000,15990.00000000,16034.00000000,16088.00000000,16129.00000000,16183.00000000,16222.00000000,15088.00000000,16279.00000000,16389.00000000,16447.00000000,16491.00000000,16550.00000000,16614.00000000,16668.00000000,16686.00000000,16744.00000000,16788.00000000,16800.00000000,16813.00000000,16900.00000000,16978.00000000,17039.00000000,17078.00000000,17132.00000000,17152.00000000,17202.00000000,17266.00000000,17317.00000000,17384.00000000,17412.00000000,17458.00000000,17506.00000000,17558.00000000,17595.00000000,17644.00000000,17683.00000000,17721.00000000,17755.00000000,17798.00000000,17844.00000000,17848.00000000,17896.00000000,17969.00000000,18024.00000000,18022.00000000,18055.00000000,18157.00000000,18207.00000000,18246.00000000,18274.00000000,18315.00000000,18346.00000000,18360.00000000,18407.00000000,18455.00000000,18504.00000000
12946.00000000,13107.00000000,13195.00000000,13265.00000000,13262.00000000,13325.00000000,13395.00000000,13482.00000000,13566.00000000,13670.00000000,13773.00000000,13850.00000000,13897.00000000,13973.00000000,13990.00000000,13254.00000000,14164.00000000,14248.00000000,14331.00000000,14402.00000000,14473.00000000,14551.00000000,14610.00000000,14683.00000000,14770.00000000,14844.00000000,14899.00000000,14962.00000000,15037.00000000,15108.00000000,15167.00000000,15235.00000000,15308.00000000,15368.00000000,15434.00000000,15488.00000000,15525.00000000,15523.00000000,15584.00000000,15704.00000000,15779.00000000,15834.00000000,15871.00000000,15927.00000000,15982.00000000,16040.00000000,16089.00000000,16136.00000000,16182.00000000,16227.00000000,14816.00000000,16282.00000000,16380.00000000,16447.00000000,16497.00000000,16556.00000000,16613.00000000,16659.00000000,16690.00000000,16751.00000000,16784.00000000,16806.00000000,16808.00000000,16903.00000000,16982.00000000,17039.00000000,17083.00000000,17130.00000000,17157.00000000,17208.00000000,17265.00000000,17319.00000000,17375.00000000,17413.00000000,17459.00000000,17497.00000000,17562.00000000,17600.00000000,17643.00000000,17678.00000000,17722.00000000,17747.00000000,17794.00000000,17840.00000000,17842.00000000,17900.00000000,17975.00000000,18024.00000000,18030.00000000,18046.00000000,18146.00000000,18215.00000000,18250.00000000,18276.00000000,18307.00000000,18348.00000000,18355.00000000,18414.00000000,18461.00000000,18496.00000000
12948.00000000,13099.00000000,13189.00000000,13269.00000000,13258.00000000,13331.00000000,13405.00000000,13486.00000000,13570.00000000,13662.00000000,13777.00000000,13854.00000000,13890.00000000,13977.00000000,13997.00000000,12983.00000000,14167.00000000,14242.00000000,14324.00000000,14402.00000000,14476.00000000,14548.00000000,14615.00000000,14694.00000000,14766.00000000,14842.00000000,14903.00000000,14970.00000000,15038.00000000,15112.00000000,15159.00000000,15229.00000000,15308.00000000,15359.00000000,15435.00000000,15485.00000000,15528.00000000,15526.00000000,15586.00000000,15717.00000000,15771.00000000,15836.00000000,15863.00000000,15923.00000000,15985.00000000,16039.00000000,16080.00000000,16138.00000000,16187.00000000,16218.00000000,16223.00000000,16287.00000000,16386.00000000,16450.00000000,16508.00000000,16551.00000000,16616.00000000,16665.00000000,16693.00000000,16744.00000000,16787.00000000,16802.00000000,16815.00000000,16894.00000000,16985.00000000,17034.00000000,17084.00000000,17134.00000000,17159.00000000,17198.00000000,17270.00000000,17323.00000000,17378.00000000,17414.00000000,17461.00000000,17502.00000000,17566.00000000,17603.00000000,17641.00000000,17683.00000000,17726.00000000,17764.00000000,17797.00000000,17845.00000000,17836.00000000,17903.00000000,17967.00000000,18025.00000000,18031.00000000,18043.00000000,18151.00000000,18213.00000000,18249.00000000,18274.00000000,18314.00000000,18347.00000000,18359.00000000,18407.00000000,18457.00000000,18501.00000000
12952.00000000,12831.00000000,13182.00000000,13263.00000000,13264.00000000,13332.00000000,13404.00000000,13489.00000000,13575.00000000,13655.00000000,13778.00000000,13847.00000000,13896.00000000,13978.00000000,13988.00000000,12712.00000000,14165.00000000,14247.00000000,14319.00000000,14403.00000000,14475.00000000,14548.00000000,14607.00000000,14684.00000000,14770.00000000,14839.00000000,14899.00000000,14973.00000000,15040.00000000,15105.00000000,15165.00000000,15235.00000000,15310.00000000,15366.00000000,15295.00000000,15484.00000000,15533.00000000,15530.00000000,15584.00000000,15709.00000000,15776.00000000,15836.00000000,15869.00000000,15928.00000000,15990.00000000,16047.00000000,16086.00000000,16122.00000000,16179.00000000,16211.00000000,16216.00000000,16289.00000000,16390.00000000,16445.00000000,16510.00000000,16554.00000000,16618.00000000,16669.00000000,16685.00000000,16747.00000000,16782.00000000,16805.00000000,16812.00000000,16902.00000000,16987.00000000,17033.00000000,17079.00000000,17124.00000000,17157.00000000,17205.00000000,17262.00000000,17326.00000000,17375.00000000,17407.00000000,17453.00000000,17508.00000000,17567.00000000,17605.00000000,17646.00000000,17685.00000000,17716.00000000,17755.00000000,17802.00000000,17835.00000000,17843.00000000,17903.00000000,17973.00000000,18031.00000000,18038.00000000,18035.00000000,18143.00000000,18206.00000000,18246.00000000,18276.00000000,18310.00000000,18346.00000000,18353.00000000,18399.00000000,18461.00000000,18505.00000000
12950.00000000,13115.00000000,13187.00000000,13267.00000000,13265.00000000,13335.00000000,13408.00000000,13487.00000000,13577.00000000,13673.00000000,13776.00000000,13839.00000000,13900.00000000,13979.00000000,13990.00000000,12494.00000000,14170.00000000,14250.00000000,14329.00000000,14395.00000000,14476.00000000,14551.00000000,14612.00000000,14689.00000000,14761.00000000,14841.00000000,14904.00000000,14967.00000000,15034.00000000,15110.00000000,15166.00000000,15226.00000000,15304.00000000,15370.00000000,15025.00000000,15477.00000000,15525.00000000,15522.00000000,15585.00000000,15715.00000000,15772.00000000,15837.00000000,15874.00000000,15930.00000000,15985.00000000,16044.00000000,16089.00000000,16130.00000000,16183.00000000,16200.00000000,16222.00000000,16281.00000000,16392.00000000,16448.00000000,16500.00000000,16557.00000000,16619.00000000,16664.00000000,16692.00000000,16750.00000000,16785.00000000,16807.00000000,16813.00000000,16895.00000000,16984.00000000,17036.00000000,17083.00000000,17127.00000000,17159.00000000,17209.00000000,17265.00000000,17327.00000000,17378.00000000,17412.00000000,17456.00000000,17501.00000000,17565.00000000,17608.00000000,17636.00000000,17686.00000000,17720.00000000,17759.00000000,17804.00000000,17836.00000000,17848.00000000,17894.00000000,17978.00000000,18022.00000000,18030.00000000,18039.00000000,18152.00000000,18210.00000000,18250.00000000,18277.00000000,18308.00000000,18346.00000000,18357.00000000,18405.00000000,18463.00000000,18497.00000000
12946.00000000,13108.00000000,13192.00000000,13270.00000000,13254.00000000,13338.00000000,13402.00000000,13253.00000000,13572.00000000,13661.00000000,13779.00000000,13843.00000000,13903.00000000,13973.00000000,13996.00000000,14041.00000000,14165.00000000,14242.00000000,14323.00000000,14399.00000000,14475.00000000,14548.00000000,14618.00000000,14696.00000000,14767.00000000,14834.00000000,14896.00000000,14970.00000000,15039.00000000,15113.00000000,15159.00000000,15235.00000000,15306.00000000,15374.00000000,14753.00000000,15481.00000000,15520.00000000,15527.00000000,15589.00000000,15706.00000000,15777.00000000,15841.00000000,15876.00000000,15934.00000000,15988.00000000,16046.00000000,16091.00000000,16136.00000000,16174.00000000,16192.00000000,16213.00000000,16286.00000000,16387.00000000,16441.00000000,16504.00000000,16559.00000000,16611.00000000,16669.00000000,16691.00000000,16742.00000000,16777.00000000,16809.00000000,16815.00000000,16902.00000000,16986.00000000,17033.00000000,17077.00000000,17121.00000000,17162.00000000,17211.00000000,17269.00000000,17327.00000000,17380.00000000,17404.00000000,17449.00000000,17505.00000000,17565.00000000,17598.00000000,17641.00000000,17678.00000000,17722.00000000,17756.00000000,17798.00000000,17843.00000000,17841.00000000,17901.00000000,17981.00000000,18027.00000000,18034.00000000,18043.00000000,18150.00000000,18212.00000000,18244.00000000,18280.00000000,18313.00000000,18348.00000000,18350.00000000,18409.00000000,18461.00000000,18502.00000000
